Mixture,Temperature,Pressure,Count
COC(C)=O | CCCCCCC,318.15,101.3,18
COC(C)=O | CCCCCCCCC,318.15,101.3,19
COC(C)=O | CCCCCCCCCCC,318.15,101.3,19
COC(C)=O | CCCCCCCCCCCCC,318.15,101.3,17
COC(C)=O | CCCCCCCCCCCCCCC,318.15,101.3,19
COC(C)=O | CCCCCCCCCCCCCCCCC,318.15,101.3,19
CCOC(C)=O | CCCCCCC,291.15,101.0,34
CCOC(C)=O | CCCCCCC,318.15,101.3,34
CCOC(C)=O | CCCCCCCCC,291.15,101.0,37
CCOC(C)=O | CCCCCCCCC,318.15,101.3,37
CCOC(C)=O | CCCCCCCCCCC,318.15,101.3,17
CCOC(C)=O | CCCCCCCCCCCCC,318.15,101.3,19
CCOC(C)=O | CCCCCCCCCCCCCCC,318.15,101.3,18
CCOC(C)=O | CCCCCCCCCCCCCCCCC,318.15,101.3,20
CCCOC(C)=O | CCCCCCC,291.15,101.0,31
CCCOC(C)=O | CCCCCCC,318.15,101.3,31
CCCOC(C)=O | CCCCCCCCC,291.15,101.0,30
CCCOC(C)=O | CCCCCCCCC,318.15,101.3,30
CCCOC(C)=O | CCCCCCCCCCC,318.15,101.3,18
CCCOC(C)=O | CCCCCCCCCCCCC,318.15,101.3,17
CCCOC(C)=O | CCCCCCCCCCCCCCC,318.15,101.3,18
CCCOC(C)=O | CCCCCCCCCCCCCCCCC,318.15,101.3,19
CCCCOC(C)=O | CCCCCCC,318.15,101.3,18
CCCCOC(C)=O | CCCCCCCCC,318.15,101.3,16
CCCCOC(C)=O | CCCCCCCCCCC,318.15,101.3,18
CCCCOC(C)=O | CCCCCCCCCCCCC,318.15,101.3,17
CCCCOC(C)=O | CCCCCCCCCCCCCCC,318.15,101.3,18
CCCCOC(C)=O | CCCCCCCCCCCCCCCCC,318.15,101.3,19
CCCCCOC(C)=O | CCCCCCC,318.15,101.3,18
CCCCCOC(C)=O | CCCCCCCCC,318.15,101.3,16
CCCCCOC(C)=O | CCCCCCCCCCC,318.15,101.3,16
CCCCCOC(C)=O | CCCCCCCCCCCCC,318.15,101.3,19
CCCCCOC(C)=O | CCCCCCCCCCCCCCC,318.15,101.3,16
CCCCCOC(C)=O | CCCCCCCCCCCCCCCCC,318.15,101.3,15
CCC(=O)OC | CCCCCCC,318.15,101.0,19
CCC(=O)OC | CCCCCCCCC,318.15,101.0,18
CCC(=O)OC | CCCCCCCCCCC,318.15,101.0,19
CCC(=O)OC | CCCCCCCCCCCCC,318.15,101.0,18
CCC(=O)OC | CCCCCCCCCCCCCCC,318.15,101.0,17
CCC(=O)OC | CCCCCCCCCCCCCCCCC,318.15,101.0,19
CCCCCCC | CCOC(=O)CC,318.15,101.0,17
CCCCCCCCC | CCOC(=O)CC,318.15,101.0,17
CCCCCCCCCCC | CCOC(=O)CC,318.15,101.0,17
CCOC(=O)CC | CCCCCCCCCCCCC,318.15,101.0,18
CCCCCCCCCCCCCCC | CCOC(=O)CC,318.15,101.0,18
CCCCCCCCCCCCCCCCC | CCOC(=O)CC,318.15,101.0,16
CCCCCCC | CCCOC(=O)CC,318.15,101.0,17
CCCCCCCCC | CCCOC(=O)CC,318.15,101.0,16
CCCCCCCCCCC | CCCOC(=O)CC,318.15,101.0,16
CCCOC(=O)CC | CCCCCCCCCCCCC,318.15,101.0,17
CCCCCCCCCCCCCCC | CCCOC(=O)CC,318.15,101.0,16
CCCCCCCCCCCCCCCCC | CCCOC(=O)CC,318.15,101.0,17
CCCCCCC | CCCCOC(=O)CC,318.15,101.0,18
CCCCCCCCC | CCCCOC(=O)CC,318.15,101.0,17
CCCCCCCCCCC | CCCCOC(=O)CC,318.15,101.0,18
CCCCCCCCCCCCC | CCCCOC(=O)CC,318.15,101.0,16
CCCCCCCCCCCCCCC | CCCCOC(=O)CC,318.15,101.0,18
CCCCCCCCCCCCCCCCC | CCCCOC(=O)CC,318.15,101.0,18
CCCCCCC | CCCCCOC(=O)CC,318.15,101.0,16
CCCCCCCCC | CCCCCOC(=O)CC,318.15,101.0,17
CCCCCCCCCCC | CCCCCOC(=O)CC,318.15,101.0,16
CCCCCCCCCCCCC | CCCCCOC(=O)CC,318.15,101.0,17
CCCCCCCCCCCCCCC | CCCCCOC(=O)CC,318.15,101.0,16
CCCCCCCCCCCCCCCCC | CCCCCOC(=O)CC,318.15,101.0,15
COC=O | ClCCCl,298.15,101.0,15
COC=O | ClCCCCl,298.15,101.0,16
COC=O | ClCCCCCl,298.15,101.0,13
COC=O | ClCCCCCCl,298.15,101.0,15
COC=O | ClCCCCCCCl,298.15,101.0,14
CCOC=O | ClCCCl,298.15,101.0,16
CCOC=O | ClCCCCl,298.15,101.0,16
CCOC=O | ClCCCCCl,298.15,101.0,15
CCOC=O | ClCCCCCCl,298.15,101.0,15
CCOC=O | ClCCCCCCCl,298.15,101.0,15
CCCOC=O | ClCCCl,298.15,101.0,16
CCCOC=O | ClCCCCl,298.15,101.0,15
CCCOC=O | ClCCCCCl,298.15,101.0,15
CCCOC=O | ClCCCCCCl,298.15,101.0,15
CCCOC=O | ClCCCCCCCl,298.15,101.0,14
CCCCOC=O | ClCCCl,298.15,101.0,32
CCCCOC=O | ClCCCCl,298.15,101.0,32
CCCCOC=O | ClCCCCCl,298.15,101.0,32
CCCCOC=O | ClCCCCCCl,298.15,101.0,32
CCCCOC=O | ClCCCCCCCl,298.15,101.0,32
CCCCCOC=O | ClCCCl,298.15,101.0,15
CCCCCOC=O | ClCCCCl,298.15,101.0,14
CCCCCOC=O | ClCCCCCl,298.15,101.0,14
CCCCCOC=O | ClCCCCCCl,298.15,101.0,14
CCCCCOC=O | ClCCCCCCCl,298.15,101.0,14
COC=O | BrCCBr,298.15,101.0,14
COC=O | BrCCCBr,298.15,101.0,14
COC=O | BrCCCCBr,298.15,101.0,12
COC=O | BrCCCCCBr,298.15,101.0,14
COC=O | BrCCCCCCBr,298.15,101.0,15
COC(C)=O | BrCCBr,298.15,101.0,17
COC(C)=O | BrCCCBr,298.15,101.0,17
COC(C)=O | BrCCCCBr,298.15,101.0,16
COC(C)=O | BrCCCCCBr,298.15,101.0,15
COC(C)=O | BrCCCCCCBr,298.15,101.0,15
CCC(=O)OC | BrCCBr,298.15,101.0,17
CCC(=O)OC | BrCCCBr,298.15,101.0,19
CCC(=O)OC | BrCCCCBr,298.15,101.0,18
CCC(=O)OC | BrCCCCCBr,298.15,101.0,18
CCC(=O)OC | BrCCCCCCBr,298.15,101.0,15
CCCC(=O)OC | BrCCBr,298.15,101.0,14
CCCC(=O)OC | BrCCCBr,298.15,101.0,13
CCCC(=O)OC | BrCCCCBr,298.15,101.0,12
CCCC(=O)OC | BrCCCCCBr,298.15,101.0,12
CCCC(=O)OC | BrCCCCCCBr,298.15,101.0,12
CCCCC(=O)OC | BrCCBr,298.15,101.0,13
CCCCC(=O)OC | BrCCCBr,298.15,101.0,12
CCCCC(=O)OC | BrCCCCBr,298.15,101.0,13
CCCCC(=O)OC | BrCCCCCBr,298.15,101.0,14
CCCCC(=O)OC | BrCCCCCCBr,298.15,101.0,13
BrCCBr | CCOC=O,298.15,101.0,18
BrCCCBr | CCOC=O,298.15,101.0,15
BrCCCCBr | CCOC=O,298.15,101.0,19
BrCCCCCBr | CCOC=O,298.15,101.0,18
BrCCCCCCBr | CCOC=O,298.15,101.0,15
BrCCCCCCBr | CCOC(C)=O,298.15,101.0,17
BrCCCCCBr | CCOC(C)=O,298.15,101.0,19
BrCCCCBr | CCOC(C)=O,298.15,101.0,16
BrCCCBr | CCOC(C)=O,298.15,101.0,17
BrCCBr | CCOC(C)=O,298.15,101.0,17
BrCCBr | CCOC(=O)CC,298.15,101.0,18
BrCCCBr | CCOC(=O)CC,298.15,101.0,18
BrCCCCBr | CCOC(=O)CC,298.15,101.0,17
BrCCCCCBr | CCOC(=O)CC,298.15,101.0,18
BrCCCCCCBr | CCOC(=O)CC,298.15,101.0,16
CCCC(=O)OCC | BrCCCCCCBr,298.15,101.0,18
CCCC(=O)OCC | BrCCCCCBr,298.15,101.0,17
CCCC(=O)OCC | BrCCCCBr,298.15,101.0,17
CCCC(=O)OCC | BrCCCBr,298.15,101.0,17
CCCC(=O)OCC | BrCCBr,298.15,101.0,18
CCCCC(=O)OCC | BrCCBr,298.15,101.0,17
CCCCC(=O)OCC | BrCCCBr,298.15,101.0,21
CCCCC(=O)OCC | BrCCCCBr,298.15,101.0,14
CCCCC(=O)OCC | BrCCCCCBr,298.15,101.0,16
CCCCC(=O)OCC | BrCCCCCCBr,298.15,101.0,16
ClCCCl | CCCOC=O,298.15,101.0,12
ClCCCCl | CCCOC=O,298.15,101.0,13
ClCCCCCl | CCCOC=O,298.15,101.0,13
ClCCCCCCl | CCCOC=O,298.15,101.0,14
ClCCCCCCCl | CCCOC=O,298.15,101.0,13
ClCCCl | CCCOC(C)=O,298.15,101.0,13
ClCCCCl | CCCOC(C)=O,298.15,101.0,13
ClCCCCCl | CCCOC(C)=O,298.15,101.0,13
ClCCCCCCl | CCCOC(C)=O,298.15,101.0,13
ClCCCCCCCl | CCCOC(C)=O,298.15,101.0,15
ClCCCl | CCCOC(=O)CC,298.15,101.0,13
ClCCCCl | CCCOC(=O)CC,298.15,101.0,12
ClCCCCCl | CCCOC(=O)CC,298.15,101.0,12
ClCCCCCCl | CCCOC(=O)CC,298.15,101.0,13
ClCCCCCCCl | CCCOC(=O)CC,298.15,101.0,13
ClCCCl | CCCOC(=O)CCC,298.15,101.0,13
ClCCCCl | CCCOC(=O)CCC,298.15,101.0,13
ClCCCCCl | CCCOC(=O)CCC,298.15,101.0,12
ClCCCCCCl | CCCOC(=O)CCC,298.15,101.0,14
ClCCCCCCCl | CCCOC(=O)CCC,298.15,101.0,13
CCCCOC=O | BrCCBr,298.15,101.0,13
CCCCOC=O | BrCCCBr,298.15,101.0,13
CCCCOC=O | BrCCCCBr,298.15,101.0,13
CCCCOC=O | BrCCCCCBr,298.15,101.0,12
CCCCOC=O | BrCCCCCCBr,298.15,101.0,12
BrCCBr | CCCCOC(C)=O,298.15,101.0,13
BrCCCBr | CCCCOC(C)=O,298.15,101.0,12
BrCCCCBr | CCCCOC(C)=O,298.15,101.0,15
BrCCCCCBr | CCCCOC(C)=O,298.15,101.0,14
BrCCCCCCBr | CCCCOC(C)=O,298.15,101.0,15
BrCCBr | CCCCOC(=O)CC,298.15,101.0,13
BrCCCBr | CCCCOC(=O)CC,298.15,101.0,13
BrCCCCBr | CCCCOC(=O)CC,298.15,101.0,12
BrCCCCCBr | CCCCOC(=O)CC,298.15,101.0,13
BrCCCCCCBr | CCCCOC(=O)CC,298.15,101.0,14
BrCCBr | CCCCOC(=O)CCC,298.15,101.0,12
BrCCCBr | CCCCOC(=O)CCC,298.15,101.0,11
BrCCCCBr | CCCCOC(=O)CCC,298.15,101.0,12
BrCCCCCBr | CCCCOC(=O)CCC,298.15,101.0,14
BrCCCCCCBr | CCCCOC(=O)CCC,298.15,101.0,13
c1ccccc1 | Clc1ccccc1,298.15,101.3,15
Cc1ccccc1 | Clc1ccccc1,298.15,101.3,10
CCc1ccccc1 | Clc1ccccc1,298.15,101.3,12
CCCc1ccccc1 | Clc1ccccc1,298.15,101.3,11
CCCCc1ccccc1 | Clc1ccccc1,298.15,101.3,11
Clc1ccccc1 | ClCc1ccccc1,298.15,101.3,11
Cc1ccccc1 | ClCc1ccccc1,298.15,101.3,12
CCc1ccccc1 | ClCc1ccccc1,298.15,101.3,12
CCCc1ccccc1 | ClCc1ccccc1,298.15,101.3,12
CCCCc1ccccc1 | ClCc1ccccc1,298.15,101.3,14
c1ccccc1 | ClCCc1ccccc1,298.15,101.3,11
Cc1ccccc1 | ClCCc1ccccc1,298.15,101.3,16
CCc1ccccc1 | ClCCc1ccccc1,298.15,101.3,12
CCCc1ccccc1 | ClCCc1ccccc1,298.15,101.3,16
CCCCc1ccccc1 | ClCCc1ccccc1,298.15,101.3,15
c1ccccc1 | ClCCCc1ccccc1,298.15,101.3,12
Cc1ccccc1 | ClCCCc1ccccc1,298.15,101.3,15
CCc1ccccc1 | ClCCCc1ccccc1,298.15,101.3,14
CCCc1ccccc1 | ClCCCc1ccccc1,298.15,101.3,17
CCCCc1ccccc1 | ClCCCc1ccccc1,298.15,101.3,12
C1CCCCC1,313.15,101.0,17
C1CCCCC1,298.15,101.0,17
CCCCCCC,313.15,101.0,18
CCCCCCC,318.15,101.3,18
CCCCCCC,298.15,101.0,18
c1ccccc1,298.15,101.0,12
C1COCCO1,298.15,101.0,12
ClC(Cl)Cl,303.0,101.0,13
ClC(Cl)Cl,298.15,101.0,13
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CCCCCC,363.15,101.0,13
CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | Cc1ccccc1,363.15,101.0,14
CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CCCCCC,353.15,101.3,9
CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CCO,323.15,101.3,8
CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CCCO,323.15,101.3,8
CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CCCCCC,363.15,101.3,9
CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | c1ccccc1,363.15,101.3,12
CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CC1CCCCC1,363.15,101.3,11
CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CC(C)=O,353.15,101.0,12
CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CCC(C)=O,353.15,101.0,12
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | Cc1ccccc1,363.15,101.0,12
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | c1ccccc1,363.15,101.0,14
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CCO,353.15,101.0,8
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CCC(C)=O,353.15,101.0,13
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CCC(=O)CC,353.15,101.0,12
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CC(C)=O,353.15,101.0,13
CCOC(C)=O | ClCCCl,298.15,101.325,19
CCOC(C)=O | ClCCCCCl,298.15,101.325,19
CCOC(C)=O | ClCCCCCCCl,298.15,101.325,14
CCCC(=O)OCC | ClCCCl,298.15,101.325,17
CCCC(=O)OCC | ClCCCCCl,298.15,101.325,16
CCCC(=O)OCC | ClCCCCl,298.15,101.325,16
CCCC(=O)OCC | ClCCCCCCl,298.15,101.325,17
CCCC(=O)OCC | ClCCCCCCCl,298.15,101.325,15
CCCCC(=O)OCC | ClCCCl,298.15,101.325,16
CCCCC(=O)OCC | ClCCCCl,298.15,101.325,16
CCCCC(=O)OCC | ClCCCCCl,298.15,101.325,17
CCCCC(=O)OCC | ClCCCCCCl,298.15,101.325,17
CCCCC(=O)OCC | ClCCCCCCCl,298.15,101.325,17
COC=O | CCCCCCC,291.15,101.0,55
COC=O | CCCCCCC,298.15,101.0,55
COC=O | CCCCCCC,298.15,101.325,55
COC=O | CCCCCCCC,291.15,101.0,36
COC=O | CCCCCCCC,298.15,101.0,36
COC=O | CCCCCCCCC,291.15,101.0,20
CCOC=O | CCCCCCC,291.15,101.0,32
CCOC=O | CCCCCCC,318.15,101.0,32
CCOC=O | CCCCCCCC,291.15,101.0,31
CCOC=O | CCCCCCCC,318.15,101.0,31
CCOC=O | CCCCCCCCC,291.15,101.0,35
CCOC=O | CCCCCCCCC,318.15,101.0,35
CCCOC=O | CCCCCCC,291.15,101.0,33
CCCOC=O | CCCCCCC,318.15,101.0,33
CCCOC=O | CCCCCCCC,291.15,101.0,32
CCCOC=O | CCCCCCCC,318.15,101.0,32
CCCOC=O | CCCCCCCCC,291.15,101.0,32
CCCOC=O | CCCCCCCCC,318.15,101.0,32
CCCCOC=O | CCCCCCC,291.15,101.0,30
CCCCOC=O | CCCCCCC,318.15,101.0,30
CCCCOC=O | CCCCCCCC,291.15,101.0,30
CCCCOC=O | CCCCCCCC,318.15,101.0,30
CCCCOC=O | CCCCCCCCC,291.15,101.0,32
CCCCOC=O | CCCCCCCCC,318.15,101.0,32
Cn1ccnc1 | O,298.15,101.0,12
CN1CCCCC1 | O,298.15,101.0,18
CN1CCOCC1 | O,298.15,101.0,12
Cc1cccnc1 | O,298.15,101.0,12
Cc1ccncc1 | O,298.15,101.0,12
Cc1cccc(C)n1 | O,298.15,101.0,12
Cn1ccnc1 | CO,298.15,101.0,10
CN1CCCCC1 | CO,298.15,101.0,12
CN1CCOCC1 | CO,298.15,101.0,10
Cc1cccnc1 | CO,298.15,101.0,10
Cc1ccncc1 | CO,298.15,101.0,10
Cc1cccc(C)n1 | CO,298.15,101.0,12
CC(C)OC(C)C | CCCCO,303.15,101.0,13
CC(C)OC(C)C | CC(C)CO,303.15,101.0,17
CC(C)OC(C)C | C=C(C)C=O,303.15,101.0,10
CCCCO | c1ccccc1,313.15,101.0,51
CCCCO | c1ccccc1,303.15,101.0,51
CCCCO | c1ccccc1,298.15,101.0,51
CC(C)CO | c1ccccc1,303.15,101.0,14
CC(C)OC(C)C | CCCCCCC,303.15,101.0,12
C=C(C)C=O | c1ccccc1,303.15,101.0,10
CO | CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.0,15
CO | CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.0,15
CO | CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.0,15
CO | CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.0,15
CO | CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.0,15
CCO | CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.0,15
CCO | CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.0,15
CCCCO | CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.0,15
CCCCO | CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.0,15
CCCCCCO | CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.0,15
CCCCCCO | CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.0,7
NCCNCCN | O,303.15,100.0,20
NCCNCCN | O,323.15,100.0,20
NCCCNCCCN | O,303.15,100.0,18
NCCCNCCCN | O,323.15,100.0,18
NCCNCCNCCN | O,303.15,100.0,20
NCCNCCNCCN | O,323.15,100.0,20
CN(C)CCN(C)CCN(C)C | O,303.15,100.0,18
CN(C)CCN(C)CCN(C)C | O,323.15,100.0,18
CCN(CC)CCO | O,303.15,100.0,25
CCN(CC)CCO | O,323.15,100.0,25
CN(C)CCCO | O,303.15,100.0,20
CN(C)CCCO | O,323.15,100.0,20
NCCOCCO | O,303.15,100.0,22
NCCOCCO | O,323.15,100.0,22
OCCN(CCO)CCO | O,303.15,100.0,22
OCCN(CCO)CCO | O,323.15,100.0,22
NCCNCCO | O,303.15,100.0,8
CN(C)CCN(C)CCO | O,303.15,100.0,6
OCCNCCO | O,298.15,100.0,12
CCCCOCCCC | C=CCCCC,313.15,101.0,37
CCCCOCCCC | C=CCCCC,298.15,101.0,37
CCCCOCCCC | CC1CCCCC1,313.15,101.0,38
CCCCOCCCC | CC1CCCCC1,298.15,101.0,38
CCCCOCCCC | Cc1ccccc1,313.15,101.0,38
CCCCOCCCC | Cc1ccccc1,298.15,101.0,38
CCCCO | C=CCCCC,313.15,101.0,38
CCCCO | C=CCCCC,298.15,101.0,38
CCCCO | CC1CCCCC1,313.15,101.0,38
CCCCO | CC1CCCCC1,298.15,101.0,38
CCCCO | Cc1ccccc1,313.15,101.0,38
CCCCO | Cc1ccccc1,298.15,101.0,38
CCCCOCCCC | C1CCCCC1,313.15,101.0,38
CCCCOCCCC | C1CCCCC1,298.15,101.0,38
CCCCOCCCC | CC(C)CC(C)(C)C,313.15,101.0,38
CCCCOCCCC | CC(C)CC(C)(C)C,298.15,101.0,38
CCCCO | C1CCCCC1,313.15,101.0,19
CCCCO | CC(C)CC(C)(C)C,313.15,101.0,32
CCCCO | CC(C)CC(C)(C)C,298.15,101.0,32
CCCCC,298.15,101.0,2
CCCCC,293.15,101.0,2
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | CCCCC,293.15,101.0,19
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,298.15,101.0,7
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,288.05,101.0,7
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,293.15,101.0,7
CCCCCC,318.15,101.3,9
CCCCCC,293.15,101.0,9
CCCCCC,298.15,101.0,9
CCCCCC,298.15,98.8,9
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | CCCCCC,298.15,101.0,19
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | CCCCCCC,298.15,101.0,19
CCCCCCCC,318.15,101.3,4
CCCCCCCC,298.15,101.0,4
CCCCCCCC,298.15,98.8,4
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | CCCCCCCC,298.15,101.0,19
CCCCCC(C)C,288.05,101.0,2
CCCCCC(C)C,298.15,101.0,2
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | CCCCCC(C)C,288.05,101.0,38
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | CCCCCC(C)C,298.15,101.0,38
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | C1CCCCC1,298.15,101.0,19
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | CCCCCC,298.15,101.0,19
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,298.15,101.0,1
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F | CCCCCC,298.15,101.0,19
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,298.15,101.0,1
CCCCCC | FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,293.15,101.0,19
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,293.15,101.0,1
CCCCC(=O)OC | CCCCCCCC,298.15,100.0,19
CCCC(=O)OC | CCCCCCCC,298.15,100.0,16
COC(C)=O | CCCCCCCC,298.15,100.0,16
CCCCC(=O)OC | CC(C)CC(C)(C)C,298.15,100.0,18
CCCC(=O)OC | CC(C)CC(C)(C)C,298.15,100.0,17
COC(C)=O | CC(C)CC(C)(C)C,298.15,100.0,18
COC(C)=O | CCCCC(=O)OC,298.15,100.0,14
COC(C)=O | CCCC(=O)OC,298.15,100.0,16
COC(C)=O | CCCCC(=O)OC | CCCCCCCC,298.15,100.0,57
COC(C)=O | CCCC(=O)OC | CCCCCCCC,298.15,100.0,53
COC(C)=O | CCCCC(=O)OC | CC(C)CC(C)(C)C,298.15,100.0,57
COC(C)=O | CCCC(=O)OC | CC(C)CC(C)(C)C,298.15,100.0,65
O | CCO,298.15,100.0,31
O | CCO,298.15,101.0,31
CCCCCCC | CCO,298.15,101.0,24
CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F | CCO,308.15,101.0,32
CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F | CCO,298.15,101.0,32
CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F | CCO,288.15,101.0,32
CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F | CCO,318.15,101.0,32
CCCO | CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,308.15,101.0,32
CCCO | CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,298.15,101.0,32
CCCO | CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,288.15,101.0,32
CCCO | CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,318.15,101.0,32
CC(C)O | CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,308.15,101.0,32
CC(C)O | CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,298.15,101.0,32
CC(C)O | CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,288.15,101.0,32
CC(C)O | CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,318.15,101.0,32
CCCCO | CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,308.15,101.0,40
CCCCO | CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,298.15,101.0,40
CCCCO | CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,328.15,101.0,40
CCCCO | CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,318.15,101.0,40
CCCCO | CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,288.15,101.0,40
CC#N | c1ccccc1,298.15,101.0,11
CCC#N | c1ccccc1,298.15,101.0,20
CCCC#N | c1ccccc1,298.15,101.0,16
CCCCC#N | c1ccccc1,298.15,101.0,17
CC#N | ClC(Cl)(Cl)Cl,298.15,101.0,14
CCC#N | ClC(Cl)(Cl)Cl,298.15,101.0,14
CCCC#N | ClC(Cl)(Cl)Cl,298.15,101.0,18
CCCCC#N | ClC(Cl)(Cl)Cl,298.15,101.0,17
C1CCOC1 | CCCCCCCCC,298.15,101.0,11
C1CCCC1 | CCCCO,298.15,101.0,11
C1CCCC1 | CCCCCO,298.15,101.0,10
C1CCCC1 | CCCCCCO,298.15,101.0,11
C1CCCC1 | CCCCCCCO,298.15,101.0,11
C1CCCC1 | CCCCCCCCO,298.15,101.0,10
C1CCCC1 | CCCCCCCCCO,298.15,101.0,10
C1CCCC1 | CCCCCCCCCCO,298.15,101.0,8
C1CCCC1 | CCCCCCCCCCO,298.65,101.0,8
O | OCCNCCO,298.15,101.0,17
O | CN(CCO)CCO,313.15,101.0,10
CN1CCNCC1 | O,303.15,101.0,51
CN1CCNCC1 | O,298.15,101.0,51
CN1CCNCC1 | O,333.15,101.0,51
