Mixture,Temperature,Pressure,Count
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,302.15,101.0,117
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,305.15,101.0,117
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[B-](F)(F)F,308.15,101.0,90
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[B-](F)(F)F,303.15,101.0,90
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[B-](F)(F)F,298.15,101.0,90
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[B-](F)(F)F,304.15,101.0,90
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[B-](F)(F)F,299.15,101.0,90
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[B-](F)(F)F,301.15,101.0,90
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[B-](F)(F)F,307.15,101.0,90
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[B-](F)(F)F,302.15,101.0,90
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[B-](F)(F)F,305.15,101.0,90
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],308.15,101.0,126
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],303.15,101.0,126
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],298.15,101.0,126
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],304.15,101.0,126
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],299.15,101.0,126
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],301.15,101.0,126
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],307.15,101.0,126
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],302.15,101.0,126
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],305.15,101.0,126
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,308.15,101.0,108
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,303.15,101.0,108
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,298.15,101.0,108
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,304.15,101.0,108
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,299.15,101.0,108
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,301.15,101.0,108
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,307.15,101.0,108
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,302.15,101.0,108
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,305.15,101.0,108
CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,318.16,101.325,9
CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,313.16,101.325,9
CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,308.16,101.325,9
CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,323.16,101.325,9
CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,348.15,101.325,9
CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,343.16,101.325,9
CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,338.16,101.325,9
CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,333.16,101.325,9
CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,328.16,101.325,9
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,293.15,101.325,13
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,353.14,101.325,13
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,298.15,101.325,13
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,333.14,101.325,13
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,328.14,101.325,13
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,323.14,101.325,13
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,343.15,101.325,13
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,348.15,101.325,13
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,303.15,101.325,13
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,308.14,101.325,13
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,318.15,101.325,13
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,313.15,101.325,13
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,338.14,101.325,13
CCOC(C)(C)C,298.15,101.0,3
CCOC(C)(C)CC,298.15,101.0,3
CCOC(C)(C)C | CC#N,298.41,101.0,9
CCOC(C)(C)C | CC#N,298.42,101.0,9
CCOC(C)(C)C | CCC#N,298.44,101.0,9
CCOC(C)(C)C | CCC#N,298.43,101.0,9
CCOC(C)(C)CC | CC#N,298.41,101.0,9
CCOC(C)(C)CC | CC#N,298.4,101.0,9
CCOC(C)(C)CC | CCC#N,298.41,101.0,9
CCOC(C)(C)CC | CCC#N,298.4,101.0,9
CCOC(C)(C)CC | CCC#N,298.39,101.0,9
C1COCO1 | O=C1CCCC1,298.15,101.3,17
C1COCO1 | CCCC(C)=O,298.15,101.3,18
C1COCO1 | CCCCCC(C)=O,298.15,101.3,23
CCCCC | COC=O,291.15,101.0,20
CCCCC | CCOC=O,291.15,101.0,30
CCCCC | CCOC=O,298.15,101.0,30
CCCCC | CCCOC=O,291.15,101.0,29
CCCCC | CCCOC=O,298.15,101.0,29
CCCCC | CCCCOC=O,291.15,101.0,25
CCCCC | CCCCOC=O,298.15,101.0,25
C[n+]1ccn(CCO)c1.O=C([O-])C(F)(F)F,293.15,101.325,7
C[n+]1ccn(CCO)c1.O=C([O-])C(F)(F)F,333.15,101.325,7
C[n+]1ccn(CCO)c1.O=C([O-])C(F)(F)F,343.15,101.325,7
C[n+]1ccn(CCO)c1.O=C([O-])C(F)(F)F,303.15,101.325,7
C[n+]1ccn(CCO)c1.O=C([O-])C(F)(F)F,298.15,101.325,7
C[n+]1ccn(CCO)c1.O=C([O-])C(F)(F)F,323.15,101.325,7
C[n+]1ccn(CCO)c1.O=C([O-])C(F)(F)F,313.15,101.325,7
CCn1cc[n+](C)c1.O=S(=O)([O-])O,293.15,101.325,7
CCn1cc[n+](C)c1.O=S(=O)([O-])O,333.15,101.325,7
CCn1cc[n+](C)c1.O=S(=O)([O-])O,343.15,101.325,7
CCn1cc[n+](C)c1.O=S(=O)([O-])O,303.15,101.325,7
CCn1cc[n+](C)c1.O=S(=O)([O-])O,298.15,101.325,7
CCn1cc[n+](C)c1.O=S(=O)([O-])O,323.15,101.325,7
CCn1cc[n+](C)c1.O=S(=O)([O-])O,313.15,101.325,7
CCn1cc[n+](C)c1.COS(=O)(=O)[O-],293.15,101.325,7
CCn1cc[n+](C)c1.COS(=O)(=O)[O-],333.15,101.325,7
CCn1cc[n+](C)c1.COS(=O)(=O)[O-],343.15,101.325,7
CCn1cc[n+](C)c1.COS(=O)(=O)[O-],303.15,101.325,7
CCn1cc[n+](C)c1.COS(=O)(=O)[O-],298.15,101.325,7
CCn1cc[n+](C)c1.COS(=O)(=O)[O-],323.15,101.325,7
CCn1cc[n+](C)c1.COS(=O)(=O)[O-],313.15,101.325,7
CCn1cc[n+](C)c1.CS(=O)(=O)[O-],293.15,101.325,7
CCn1cc[n+](C)c1.CS(=O)(=O)[O-],333.15,101.325,7
CCn1cc[n+](C)c1.CS(=O)(=O)[O-],343.15,101.325,7
CCn1cc[n+](C)c1.CS(=O)(=O)[O-],303.15,101.325,7
CCn1cc[n+](C)c1.CS(=O)(=O)[O-],298.15,101.325,7
CCn1cc[n+](C)c1.CS(=O)(=O)[O-],323.15,101.325,7
CCn1cc[n+](C)c1.CS(=O)(=O)[O-],313.15,101.325,7
CCn1cc[n+](C)c1.N#C[S-],293.15,101.325,21
CCn1cc[n+](C)c1.N#C[S-],288.15,101.325,21
CCn1cc[n+](C)c1.N#C[S-],313.15,100.0,21
CCn1cc[n+](C)c1.N#C[S-],308.15,100.0,21
CCn1cc[n+](C)c1.N#C[S-],303.15,100.0,21
CCn1cc[n+](C)c1.N#C[S-],298.15,100.0,21
CCn1cc[n+](C)c1.N#C[S-],333.15,101.325,21
CCn1cc[n+](C)c1.N#C[S-],343.15,101.325,21
CCn1cc[n+](C)c1.N#C[S-],308.15,101.325,21
CCn1cc[n+](C)c1.N#C[S-],303.15,101.325,21
CCn1cc[n+](C)c1.N#C[S-],298.15,101.325,21
CCn1cc[n+](C)c1.N#C[S-],318.15,100.0,21
CCn1cc[n+](C)c1.N#C[S-],323.15,101.325,21
CCn1cc[n+](C)c1.N#C[S-],318.15,101.325,21
CCn1cc[n+](C)c1.N#C[S-],313.15,101.325,21
CCn1cc[n+](C)c1.N#C[S-],293.15,100.0,21
CCn1cc[n+](C)c1.N#C[S-],288.15,100.0,21
CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1,293.15,101.325,7
CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1,333.15,101.325,7
CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1,343.15,101.325,7
CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1,303.15,101.325,7
CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1,298.15,101.325,7
CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1,323.15,101.325,7
CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1,313.15,101.325,7
CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,293.15,101.325,7
CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,333.15,101.325,7
CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,343.15,101.325,7
CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,303.15,101.325,7
CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,298.15,101.325,7
CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,323.15,101.325,7
CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,313.15,101.325,7
CCCOCCC,298.15,101.325,2
CC1CCCCC1,298.15,101.325,2
CCOC(=O)CC(C)=O,288.15,101.325,7
CCOC(=O)CC(C)=O,338.15,101.325,7
CCOC(=O)CC(C)=O,298.15,101.325,7
CCOC(=O)CC(C)=O,328.15,101.325,7
CCOC(=O)CC(C)=O,348.15,101.325,7
CCOC(=O)CC(C)=O,313.15,101.325,7
CCOC(=O)CC(C)=O,278.15,101.325,7
OC1=NCCC1,293.15,101.325,6
OC1=NCCC1,308.15,101.325,6
OC1=NCCC1,303.15,101.325,6
OC1=NCCC1,298.15,101.325,6
CC(C)O,298.15,98.0,13
CC(C)O,328.15,98.0,13
CC(C)O,318.15,98.0,13
CC(C)O,288.15,98.0,13
CC(C)O,298.15,101.325,13
CC(C)O,308.15,98.0,13
O=C1CCCCC1,293.15,101.325,6
O=C1CCCCC1,308.15,101.325,6
O=C1CCCCC1,303.15,101.325,6
O=C1CCCCC1,298.15,101.325,6
O=C1CCCCCC1,293.15,101.325,5
O=C1CCCCCC1,308.15,101.325,5
O=C1CCCCCC1,303.15,101.325,5
O=C1CCCCCC1,298.15,101.325,5
C1CCOCC1 | O=C1CCCCC1,298.15,100.0,72
C1CCOCC1 | O=C1CCCCC1,308.15,100.0,72
C1CCOCC1 | O=C1CCCCC1,303.15,100.0,72
C1CCOCC1 | O=C1CCCCC1,293.15,100.0,72
C1CCOCC1 | O=C1CCCCCC1,298.15,100.0,72
C1CCOCC1 | O=C1CCCCCC1,308.15,100.0,72
C1CCOCC1 | O=C1CCCCCC1,303.15,100.0,72
C1CCOCC1 | O=C1CCCCCC1,293.15,100.0,72
C1COCCO1 | O=C1CCCCC1,298.15,100.0,72
C1COCCO1 | O=C1CCCCC1,308.15,100.0,72
C1COCCO1 | O=C1CCCCC1,303.15,100.0,72
C1COCCO1 | O=C1CCCCC1,293.15,100.0,72
C1COCCO1 | O=C1CCCCCC1,298.15,100.0,72
C1COCCO1 | O=C1CCCCCC1,308.15,100.0,72
C1COCCO1 | O=C1CCCCCC1,303.15,100.0,72
C1COCCO1 | O=C1CCCCCC1,293.15,100.0,72
OCCO | OCc1ccccc1,308.15,101.32,12
OCCOCCO | OCc1ccccc1,308.15,101.32,12
OCCOCCOCCO | OCc1ccccc1,308.15,101.32,12
OCCOCCOCCOCCO | OCc1ccccc1,308.15,101.32,12
CCOC(=O)C(C)C,303.15,100.0,10
CCOC(=O)C(C)C,323.15,100.0,10
CCOC(=O)C(C)C | CO,303.15,100.0,22
CCOC(=O)C(C)C | CO,323.15,100.0,22
CCOC(=O)C(C)C | CCO,303.15,100.0,22
CCOC(=O)C(C)C | CCO,323.15,100.0,22
CCOC(=O)C(C)C | CCCO,303.15,100.0,22
CCOC(=O)C(C)C | CCCO,323.15,100.0,22
CCOC(=O)C(C)C | CCCCO,303.15,100.0,22
CCOC(=O)C(C)C | CCCCO,323.15,100.0,22
Cc1ccccn1,293.15,101.325,11
Cc1ccccn1,308.15,101.0,11
Cc1ccccn1,303.15,101.0,11
Cc1ccccn1,298.15,101.0,11
Cc1ccccn1,308.15,101.325,11
Cc1ccccn1,303.15,101.325,11
Cc1ccccn1,298.15,101.325,11
CCn1cc[n+](C)c1.F[B-](F)(F)F | c1ccncc1,298.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | c1ccncc1,308.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | c1ccncc1,303.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | c1ccncc1,293.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | Cc1ccccn1,298.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | Cc1ccccn1,308.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | Cc1ccccn1,303.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | Cc1ccccn1,293.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | Cc1cccnc1,298.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | Cc1cccnc1,308.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | Cc1cccnc1,303.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | Cc1cccnc1,293.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | Cc1ccncc1,298.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | Cc1ccncc1,308.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | Cc1ccncc1,303.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | Cc1ccncc1,293.15,101.0,72
C1CCOCC1 | c1ccncc1,308.15,101.0,54
C1CCOCC1 | c1ccncc1,303.15,101.0,54
C1CCOCC1 | c1ccncc1,298.15,101.0,54
C1CCOCC1 | Cc1ccccn1,308.15,101.0,54
C1CCOCC1 | Cc1ccccn1,303.15,101.0,54
C1CCOCC1 | Cc1ccccn1,298.15,101.0,54
C1CCOCC1 | Cc1cccnc1,308.15,101.0,54
C1CCOCC1 | Cc1cccnc1,303.15,101.0,54
C1CCOCC1 | Cc1cccnc1,298.15,101.0,54
C1CCOCC1 | Cc1ccncc1,308.15,101.0,54
C1CCOCC1 | Cc1ccncc1,303.15,101.0,54
C1CCOCC1 | Cc1ccncc1,298.15,101.0,54
OCC(F)(F)F,303.15,101.0,33
OCC(F)(F)F,298.15,101.0,33
OCC(F)(F)F,293.14,101.0,33
OCC(F)(F)F,283.15,101.0,33
OCC(F)(F)F,313.15,101.325,33
OCC(F)(F)F,333.15,101.0,33
OCC(F)(F)F,323.15,101.0,33
OCC(F)(F)F,313.15,101.0,33
OCC(F)(F)F,293.15,101.0,33
OCC(F)(F)F,298.15,101.325,33
OCC(F)(F)F,283.15,101.325,33
OCC(F)(F)F,303.19,101.0,33
OCC(F)(F)F | O,298.15,101.0,17
OCC(F)(F)F | CO,298.15,101.0,17
OCC(F)(F)F | CCO,298.15,101.0,22
OCC(F)(F)F | CCCO,298.15,101.0,17
COC=O | CCCCCC,291.15,101.32,32
COC=O | CCCCCC,298.15,101.32,32
CCOC=O | CCCCCC,318.15,101.32,55
CCOC=O | CCCCCC,291.15,101.32,55
CCOC=O | CCCCCC,308.15,101.32,55
CCOC=O | CCCCCC,298.15,101.32,55
CCCOC=O | CCCCCC,318.15,101.32,58
CCCOC=O | CCCCCC,291.15,101.32,58
CCCOC=O | CCCCCC,308.15,101.32,58
CCCOC=O | CCCCCC,298.15,101.32,58
CCCCOC=O | CCCCCC,318.15,101.32,60
CCCCOC=O | CCCCCC,291.15,101.32,60
CCCCOC=O | CCCCCC,308.15,101.32,60
CCCCOC=O | CCCCCC,298.15,101.32,60
Cc1ccccc1N,298.15,101.325,4
Cc1ccccc1N | c1ccncc1,308.15,101.0,54
Cc1ccccc1N | c1ccncc1,303.15,101.0,54
Cc1ccccc1N | c1ccncc1,298.15,101.0,54
Cc1ccccc1N | Cc1ccccn1,308.15,101.0,54
Cc1ccccc1N | Cc1ccccn1,303.15,101.0,54
Cc1ccccc1N | Cc1ccccn1,298.15,101.0,54
Cc1ccccc1N | Cc1cccnc1,308.15,101.0,54
Cc1ccccc1N | Cc1cccnc1,303.15,101.0,54
Cc1ccccc1N | Cc1cccnc1,298.15,101.0,54
Cc1ccccc1N | Cc1ccncc1,308.15,101.0,54
Cc1ccccc1N | Cc1ccncc1,303.15,101.0,54
Cc1ccccc1N | Cc1ccncc1,298.15,101.0,54
C1CCOCC1 | O=C1CCCC1,298.15,101.0,26
C1CCOCC1 | CCCC(C)=O,298.15,101.0,17
C1CCOCC1 | CCCCCC(C)=O,298.15,101.0,18
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.15,101.325,14
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.15,101.325,14
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,278.16,101.325,14
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,283.14,101.325,14
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.14,101.325,14
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.14,101.325,14
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.14,101.325,14
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.14,101.325,14
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.14,101.325,14
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.14,101.325,14
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.14,101.325,14
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.14,101.325,14
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,288.14,101.325,14
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.14,101.325,14
CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.325,11
CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.14,101.325,11
CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.14,101.325,11
CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.14,101.325,11
CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,348.15,101.325,11
CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.15,101.325,11
CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.14,101.325,11
CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.15,101.325,11
CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.15,101.325,11
CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.14,101.325,11
CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.14,101.325,11
Cn1ccnc1 | CCO,298.15,98.0,55
Cn1ccnc1 | CCO,328.15,98.0,55
Cn1ccnc1 | CCO,318.15,98.0,55
Cn1ccnc1 | CCO,288.15,98.0,55
Cn1ccnc1 | CCO,308.15,98.0,55
Cn1ccnc1 | CCCO,298.15,98.0,55
Cn1ccnc1 | CCCO,328.15,98.0,55
Cn1ccnc1 | CCCO,318.15,98.0,55
Cn1ccnc1 | CCCO,288.15,98.0,55
Cn1ccnc1 | CCCO,308.15,98.0,55
Cn1ccnc1 | CC(C)O,298.15,98.0,55
Cn1ccnc1 | CC(C)O,328.15,98.0,55
Cn1ccnc1 | CC(C)O,318.15,98.0,55
Cn1ccnc1 | CC(C)O,288.15,98.0,55
Cn1ccnc1 | CC(C)O,308.15,98.0,55
COCOC,298.15,101.325,1
CCCCn1cc[n+](C)c1C.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[B-](F)(F)F,298.15,100.0,72
CCCCn1cc[n+](C)c1C.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[B-](F)(F)F,308.15,100.0,72
CCCCn1cc[n+](C)c1C.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[B-](F)(F)F,303.15,100.0,72
CCCCn1cc[n+](C)c1C.F[B-](F)(F)F | CCCCn1cc[n+](C)c1.F[B-](F)(F)F,293.15,100.0,72
CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,298.15,100.0,8
CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,308.15,100.0,8
CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,303.15,100.0,8
CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,293.15,100.0,8
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,298.15,100.0,72
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,308.15,100.0,72
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,303.15,100.0,72
CCCCn1cc[n+](C)c1.F[B-](F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,293.15,100.0,72
CCCCn1cc[n+](C)c1C.F[B-](F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,298.15,100.0,72
CCCCn1cc[n+](C)c1C.F[B-](F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,308.15,100.0,72
CCCCn1cc[n+](C)c1C.F[B-](F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,303.15,100.0,72
CCCCn1cc[n+](C)c1C.F[B-](F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,293.15,100.0,72
CCCO | CC(C)CC(C)(C)C,298.15,101.0,13
CCCCO | CC(C)CC(C)(C)C,298.15,101.0,13
CCCCCO | CC(C)CC(C)(C)C,298.15,101.0,13
O=C1CCCC1,298.15,101.325,1
Cc1ccccc1Cl,308.15,101.0,6
Cc1ccccc1Cl,303.15,101.0,6
Cc1ccccc1Cl,298.15,101.0,6
Cc1ccccc1Cl | C1COCO1,308.15,101.0,54
Cc1ccccc1Cl | C1COCO1,303.15,101.0,54
Cc1ccccc1Cl | C1COCO1,298.15,101.0,54
Cc1ccccc1Cl | C1COCCO1,308.15,101.0,54
Cc1ccccc1Cl | C1COCCO1,303.15,101.0,54
Cc1ccccc1Cl | C1COCCO1,298.15,101.0,54
Cc1ccccc1Cl | C1CCOCC1,308.15,101.0,54
Cc1ccccc1Cl | C1CCOCC1,303.15,101.0,54
Cc1ccccc1Cl | C1CCOCC1,298.15,101.0,54
CCCCC(=O)OC | COC=O,298.15,100.0,17
CCCCC(=O)OC | CO,298.15,100.0,18
COC=O | CO,298.15,100.0,16
CCCCC(=O)OC | COC=O | CO,298.15,100.0,79
CS(C)=O | OCc1ccccc1,308.15,101.325,12
CS(C)=O | OCCc1ccccc1,308.15,101.325,12
CS(C)=O | OCCCc1ccccc1,308.15,101.325,12
CCCCCCCCCCCC | CCCCC(=O)OCC,298.15,101.0,16
CCCCCCCCCCCC | CCOC(C)=O,298.15,101.0,14
CCOC(C)=O | CCCCC(=O)OCC,298.15,101.0,16
CCCCCCCCCCCC | CCOC(C)=O | CCCCC(=O)OCC,298.15,101.0,42
COP(=O)([O-])OC.Cn1cc[n+](C)c1,308.15,101.325,24
COP(=O)([O-])OC.Cn1cc[n+](C)c1,303.15,101.325,24
COP(=O)([O-])OC.Cn1cc[n+](C)c1,298.15,101.325,24
COP(=O)([O-])OC.Cn1cc[n+](C)c1,323.15,101.325,24
COP(=O)([O-])OC.Cn1cc[n+](C)c1,318.15,101.325,24
